Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 03/01  15:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.621781015523845,0.0,0.0,21.34570943397931,0.0,0.0,21.396478711291836,0.0,0.0,21.279335226889779,0.0,0.0,21.78949130873691,0.0,0.0,21.12804742444208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  16:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.749247407815476,0.0,0.0,20.793208143852003,0.0,0.0,21.005308737428558,0.0,0.0,20.795057846987448,0.0,0.0,21.588774180993747,0.0,0.0,20.671318703461084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  17:00:00,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.869787426969184,0.0,0.0,20.88558116796483,0.0,0.0,20.65262086730197,0.0,0.0,20.46280757275762,0.0,0.0,22.428183280336698,0.0,0.0,20.490369394367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  18:00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.923139373091819,0.0,0.0,20.39111894592707,0.0,0.0,20.33292191784235,0.0,0.0,20.161453883670185,0.0,0.0,21.840539459514063,0.0,0.0,20.4051980029375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  19:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.878015902272748,0.0,0.0,19.949564047394369,0.0,0.0,20.025573346295564,0.0,0.0,19.861636314535827,0.0,0.0,21.25326352790138,0.0,0.0,20.3153372748144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  20:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75243798834228,0.0,0.0,19.65297953356673,0.0,0.0,19.81847411572578,0.0,0.0,19.667140277899244,0.0,0.0,20.803214531459195,0.0,0.0,20.232438028313156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  21:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59781707120535,0.0,0.0,19.397567249610675,0.0,0.0,19.63197504761952,0.0,0.0,19.49180397870672,0.0,0.0,20.414080673769136,0.0,0.0,20.159105597472789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  22:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.426141459821545,0.0,0.0,19.201739699001796,0.0,0.0,19.479188894131548,0.0,0.0,19.349427212309125,0.0,0.0,20.1696891879776,0.0,0.0,20.090270545841418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  23:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.251217939072434,0.0,0.0,19.023721935234794,0.0,0.0,19.328617404070945,0.0,0.0,19.205233498148023,0.0,0.0,19.96628761073422,0.0,0.0,19.99404360888843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/01  24:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07296042840373,0.0,0.0,18.90299489108478,0.0,0.0,19.224396375576938,0.0,0.0,19.108054581779038,0.0,0.0,19.82502465541202,0.0,0.0,19.92517987007016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  01:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.905107158921063,0.0,0.0,18.83799197395785,0.0,0.0,19.16837471918919,0.0,0.0,19.060687576719439,0.0,0.0,19.744482899587383,0.0,0.0,19.903067674478647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74910154407102,0.0,0.0,18.742185128869897,0.0,0.0,19.081032788817699,0.0,0.0,18.977447842528293,0.0,0.0,19.63977613793419,0.0,0.0,19.847623864121009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.593666375316734,0.0,0.0,18.63703574525195,0.0,0.0,18.982508068770199,0.0,0.0,18.88004031359431,0.0,0.0,19.529094514293278,0.0,0.0,19.764349942136275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  04:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43755186487369,0.0,0.0,18.53784754430228,0.0,0.0,18.88857980101632,0.0,0.0,18.787085373914097,0.0,0.0,19.427631571512089,0.0,0.0,19.696076729483026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  05:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.274692615446268,0.0,0.0,18.437916920316419,0.0,0.0,18.79235421653585,0.0,0.0,18.692082896670376,0.0,0.0,19.32686854245017,0.0,0.0,19.635060838699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  06:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10595573432357,0.0,0.0,18.417840047324135,0.0,0.0,18.769308017593088,0.0,0.0,18.676293639318275,0.0,0.0,19.302582810115948,0.0,0.0,19.64715906397479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  07:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.947857048632044,0.0,0.0,18.360259168187583,0.0,0.0,18.710685026205846,0.0,0.0,18.621284335815227,0.0,0.0,19.24239713229887,0.0,0.0,19.613734832727557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85261024417918,3859.3287938749706,0.0,21.627238927207899,1185.0757512996577,0.0,21.82841384099121,3989.36724425256,0.0,21.719805530659909,1571.8118480466497,0.0,21.850054054367086,4304.671003784104,0.0,21.657066182920734,19026.964117518794,3967.099604700192,1569.0276717296854,2398.09762644378,5375.671916581384,4613.536323923486,0.0,0.0,0.0,0.0,0.0 
 03/02  09:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08407782845108,881.7516434635782,0.0,21.943581451262547,0.0,133.99692321467547,21.964025835542715,1694.6047374660294,0.0,21.971466577280336,607.1257346863877,0.0,21.962864204461537,2059.2904740327555,0.0,21.97715473846651,8600.396331063495,879.3609163491403,132.0297631552793,1271.887312821685,3012.8054462433285,2200.7819183537928,0.0,0.0,0.0,0.0,0.0 
 03/02  10:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.459302266412544,0.0,232.29479400990022,21.991465701555574,0.0,349.93781762190386,21.990633429866518,1223.3577370377776,0.0,21.996868559208929,385.43606502511877,0.0,21.990260618130696,1703.7727669415413,0.0,21.998215041101447,6326.513047925641,0.0,0.0,989.3522552551158,2566.8905368800076,1666.7392816502502,0.0,0.0,0.0,0.0,0.0 
 03/02  11:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95614000248971,0.0,853.1810005726675,21.998302667076375,0.0,303.78317296349726,21.99801134970525,925.0433154931016,0.0,21.999530440132085,240.4708655594004,0.0,21.997333631099538,1471.8403630284193,0.0,21.999665146049354,5563.422458403369,0.0,0.0,814.49216765356,2299.7068167085647,1345.6924999009764,0.0,0.0,0.0,0.0,0.0 
 03/02  12:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.50950715291529,0.0,1643.7258557931469,21.999618632364684,0.0,73.09984297578922,21.99961524932538,727.2321683143423,0.0,21.999848487712116,136.1520650008647,0.0,21.999217141004288,1346.0240783239624,0.0,21.999831639022888,5098.232984281342,0.0,111.91345623381699,660.0526537917765,2112.1071296631955,1110.6287704522852,0.0,0.0,0.0,0.0,0.0 
 03/02  13:00:00,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.080689324610188,0.0,2049.4077330399547,21.999514842438264,17.5614385889988,0.0,21.999947587079416,589.3404318404184,0.0,21.999990574987554,15.026210899593025,145.94979610540819,21.73100419222466,1161.445726660268,0.0,21.99999339446118,4674.31375161303,0.0,215.7326347662657,401.5070418445309,1960.8391094211129,992.7039914408522,0.0,0.0,0.0,0.0,0.0 
 03/02  14:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58536537815897,0.0,1457.2598115508855,21.99958594511687,96.35657859515323,0.0,21.999989073953345,573.9918502680866,0.0,21.99999904560194,0.0,205.99965472139275,21.93398794619999,1126.116099846664,0.0,21.999999562917247,4754.239272074691,0.0,305.6076127305801,397.66464864818127,1953.3734857218647,994.062550833797,0.0,0.0,0.0,0.0,0.0 
 03/02  15:00:00,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96491788481081,0.0,0.0,22.55663575983958,0.0,0.0,21.62395489579683,0.0,0.0,21.36882705275802,0.0,0.0,22.53522449553138,0.0,0.0,21.262082408982427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  16:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.110008190844945,0.0,0.0,22.06665022427312,0.0,0.0,21.130069064317668,0.0,0.0,20.75441012434259,0.0,0.0,22.57374529696672,0.0,0.0,20.813002549943783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  17:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08258381033643,0.0,0.0,21.168937148484525,0.0,0.0,20.635393819922915,0.0,0.0,20.348872852540518,0.0,0.0,22.131361881872296,0.0,0.0,20.556813701928009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.905181765739479,0.0,0.0,20.414540431925095,0.0,0.0,20.20020478952913,0.0,0.0,19.939092312691267,0.0,0.0,21.45214582772437,0.0,0.0,20.391649985902228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  19:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.63570348845151,0.0,0.0,19.858969521043457,0.0,0.0,19.878046894500217,0.0,0.0,19.63667086570743,0.0,0.0,20.84934467922399,0.0,0.0,20.279717191759425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33148644317844,0.0,0.0,19.473670879135619,0.0,0.0,19.602139612025618,0.0,0.0,19.3923220912221,0.0,0.0,20.360001453122999,0.0,0.0,20.143584385839135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  21:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.998789963331086,0.0,0.0,19.13936538136703,0.0,0.0,19.372841899707397,0.0,0.0,19.189047317451533,0.0,0.0,20.03908419304785,0.0,0.0,20.01794522358299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68581095614482,0.0,0.0,18.94135981468267,0.0,0.0,19.216896884511159,0.0,0.0,19.05393910803179,0.0,0.0,19.837872802472789,0.0,0.0,19.934980559329543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  23:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3951968441325,0.0,0.0,18.83544681794557,0.0,0.0,19.131116510894566,0.0,0.0,18.992432677756879,0.0,0.0,19.71983532122472,0.0,0.0,19.900848647460099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/02  24:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.146793146009853,0.0,0.0,18.695288105759848,0.0,0.0,19.00870898025942,0.0,0.0,18.88217775512679,0.0,0.0,19.57487034641331,0.0,0.0,19.797251579436005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92078935760826,0.0,0.0,18.62134797182811,0.0,0.0,18.945697558579878,0.0,0.0,18.829588101405176,0.0,0.0,19.49803282386428,0.0,0.0,19.741641427169744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.721166899142589,0.0,0.0,18.57823751325064,0.0,0.0,18.908983162038778,0.0,0.0,18.802227951920057,0.0,0.0,19.45256419235756,0.0,0.0,19.715939020032328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54441881919434,0.0,0.0,18.51609731721008,0.0,0.0,18.852666232858217,0.0,0.0,18.75061168306583,0.0,0.0,19.38966057818679,0.0,0.0,19.661699177182727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.383905775087745,0.0,0.0,18.466110579808566,0.0,0.0,18.807309536360749,0.0,0.0,18.708396192319826,0.0,0.0,19.33987466393905,0.0,0.0,19.61639231548789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23762756565577,0.0,0.0,18.443223544473957,0.0,0.0,18.786095165693625,0.0,0.0,18.69131146723197,0.0,0.0,19.316769328472917,0.0,0.0,19.600922975554786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  06:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.104110276483089,0.0,0.0,18.29554630203825,0.0,0.0,18.646475951320018,0.0,0.0,18.5448396989651,0.0,0.0,19.172941604939436,0.0,0.0,19.445705162324214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  07:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.970264185922929,0.0,0.0,18.254866187041917,0.0,0.0,18.625063853667247,0.0,0.0,18.501382468953858,0.0,0.0,19.129381026447829,0.0,0.0,19.38831339794338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.857166656351808,3885.9972925133135,0.0,21.0946406724907,1952.2810704287088,0.0,21.701189612801856,4004.9710266014947,0.0,21.476701349268784,1706.8942254332388,0.0,21.82753582515354,4318.546599115063,0.0,21.378201927538784,19937.694355574567,3967.099604700192,2335.6853095529916,2536.713648382537,5375.671916581384,4618.9929022171959,0.0,0.0,0.0,0.0,0.0 
 03/03  09:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.005165686317246,2094.2652839671648,0.0,21.914637363776039,668.0097521626478,0.0,21.95947726097877,2108.6854917126258,0.0,21.967628958713065,738.5119333708781,0.0,21.971811456219514,2827.984647595713,0.0,21.975750480304528,12182.046511925972,2152.5121686030067,963.2570820850409,1450.5067849129583,3851.445454553029,2660.794047631667,0.0,0.0,0.0,0.0,0.0 
 03/03  10:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.215019341242895,1540.7962095584226,0.0,21.997369790233724,582.3626446707267,0.0,21.99740735271604,1666.0536806476139,0.0,21.999615603519304,592.6700592538255,0.0,21.99744131066741,2275.4181949229134,0.0,21.99990396641393,10073.45576442598,1478.1835105802489,841.9375741359087,1264.421772631343,3225.335826088974,2160.046106849238,0.0,0.0,0.0,0.0,0.0 
 03/03  11:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.448261562939103,1052.3866354463353,0.0,21.999305891289553,446.30083160563847,0.0,21.99911956729708,1394.052234313709,0.0,21.999927124459604,455.0395298286203,0.0,21.999014091406658,2099.911185917438,0.0,21.99998714252418,8861.546457455399,987.7408723220348,705.2644134039639,1126.5705087019733,3050.332780701436,1888.1069081857223,0.0,0.0,0.0,0.0,0.0 
 03/03  12:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.687296364395,1039.5129645250436,0.0,21.9998169391766,436.33218808544737,0.0,21.999701223800697,1196.1041516873602,0.0,21.999986195900765,366.33855198942458,0.0,21.99962047240561,2003.2097743991745,0.0,21.999998280521294,8454.67455010281,974.3117196713299,695.0420650812722,1037.7486198838236,2953.8257536031426,1690.2154177229739,0.0,0.0,0.0,0.0,0.0 
 03/03  13:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89825682689102,1290.3662155984403,0.0,21.999951857370765,531.9845890040169,0.0,21.999898861271619,1339.9904474978667,0.0,21.999997393825159,422.8510489469827,0.0,21.99985426992832,2142.0965129243579,0.0,21.99999977100352,9241.072030704698,1231.743629323153,804.0440045855571,1121.078213756213,3126.405411746962,1854.269797152543,0.0,0.0,0.0,0.0,0.0 
 03/03  14:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.071167737292645,1225.0162836442597,0.0,21.999987337837145,521.458366312454,0.0,21.999965765890079,1283.1324934112873,0.0,21.999999507965247,375.6532245468443,0.0,21.99994405719314,2101.433505147046,0.0,21.999999969502757,9020.624410545684,1166.358464527748,793.503246149958,1073.9134591664884,3085.8587990826824,1797.45946747854,0.0,0.0,0.0,0.0,0.0 
 03/03  15:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.202723882763335,0.0,0.0,20.676143467545879,0.0,0.0,20.83258497629045,0.0,0.0,20.65845938274525,0.0,0.0,21.15581474877492,0.0,0.0,20.613675540855316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  16:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.175632202152934,0.0,0.0,19.911789866417729,0.0,0.0,20.160694139309034,0.0,0.0,19.932165808150434,0.0,0.0,20.55122582367659,0.0,0.0,19.97763851868697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  17:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.087743947579495,0.0,0.0,19.420853268267665,0.0,0.0,19.736487809030696,0.0,0.0,19.50692678195607,0.0,0.0,20.19750247253411,0.0,0.0,19.744156605591859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  18:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94652599040156,0.0,0.0,18.98042172397212,0.0,0.0,19.3516239532495,0.0,0.0,19.125019913179345,0.0,0.0,19.86702053656359,0.0,0.0,19.599830279328939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  19:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.764753861842928,0.0,0.0,18.70050186230439,0.0,0.0,19.080478900191165,0.0,0.0,18.876673198311669,0.0,0.0,19.594687143833526,0.0,0.0,19.529811125964195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.56711033078633,0.0,0.0,18.405294887652546,0.0,0.0,18.786998135980594,0.0,0.0,18.600666198471985,0.0,0.0,19.296960515222567,0.0,0.0,19.333715033030953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  21:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.362838096110033,0.0,0.0,18.16102781218353,0.0,0.0,18.569588560654745,0.0,0.0,18.396850159571206,0.0,0.0,19.08065026937009,0.0,0.0,19.179572725085639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16969649377829,0.0,0.0,18.15802007267989,0.0,0.0,18.547904303414407,0.0,0.0,18.399050570675873,0.0,0.0,19.064960118581927,0.0,0.0,19.243425802168514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  23:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.00020791556905,0.0,0.0,18.209332604532546,0.0,0.0,18.579688390615809,0.0,0.0,18.454691083203138,0.0,0.0,19.101637173126126,0.0,0.0,19.345644389944544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/03  24:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.858799914122319,0.0,0.0,18.178867086069578,0.0,0.0,18.541287628776546,0.0,0.0,18.42767350222287,0.0,0.0,19.06457683387851,0.0,0.0,19.335483001503698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73540553617639,0.0,0.0,18.207697596059,0.0,0.0,18.56319109710998,0.0,0.0,18.460202906045859,0.0,0.0,19.08898036038279,0.0,0.0,19.373697836567083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  02:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.636021964060677,0.0,0.0,18.262800987247439,0.0,0.0,18.61132111173458,0.0,0.0,18.518474457345446,0.0,0.0,19.139322136894476,0.0,0.0,19.431613939375184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  03:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56284401538532,0.0,0.0,18.174217562641134,0.0,0.0,18.52529301868834,0.0,0.0,18.427917699592599,0.0,0.0,19.050495963977555,0.0,0.0,19.309962138081276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.497097693112071,0.0,0.0,18.157734378062878,0.0,0.0,18.511070224830865,0.0,0.0,18.413204028914515,0.0,0.0,19.03745699708446,0.0,0.0,19.29528021023155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.431908092986616,0.0,0.0,18.20515204684629,0.0,0.0,18.55508105034081,0.0,0.0,18.463665675432617,0.0,0.0,19.083966024171045,0.0,0.0,19.361565464290586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  06:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.373955033185853,0.0,0.0,18.233363812944455,0.0,0.0,18.579860231974334,0.0,0.0,18.492974262215016,0.0,0.0,19.109512614195809,0.0,0.0,19.392084306398645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  07:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.330036899877376,0.0,0.0,18.275374204335394,0.0,0.0,18.62325087796172,0.0,0.0,18.53416617932067,0.0,0.0,19.14799269855799,0.0,0.0,19.4179041898294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 03/04  08:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.308881718498647,3888.918770876376,0.0,21.25862247168365,1883.7642797464808,0.0,21.731345779818576,4028.926550179978,0.0,21.67137304173952,1619.2640584944955,0.0,21.84403270305503,4362.331452584757,0.0,21.565761541130195,19712.19438802727,3967.099604700192,2244.520974165589,2402.378016222645,5375.671916581384,4618.9929022171959,0.0,0.0,0.0,0.0,0.0 
 03/04  09:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.521380359512552,2111.6089905868509,0.0,21.92842872317452,801.3051555460567,0.0,21.962790902438223,1802.5132859603164,0.0,21.979172684639026,646.9182062081127,0.0,21.97398180424949,2129.5405350730859,0.0,21.98258454535844,11193.942082486668,2149.2502595084827,1095.1674343870853,1359.690341069628,3144.1834094759494,2342.119663905254,0.0,0.0,0.0,0.0,0.0 
 03/04  10:00:00,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7687260995128,1630.408790706695,0.0,21.997696504521053,654.7203973749274,0.0,21.997533833705228,1502.250542177163,0.0,21.99974001858181,524.1992578456302,0.0,21.997560581753516,1972.4657441860782,0.0,21.999926547048987,9340.748871349606,1543.4649304100017,866.2456986083032,1099.9990571123029,2803.0812881537888,1924.4269229249404,0.0,0.0,0.0,0.0,0.0 
